User,Timestamp,Compound_Score,Pos_Score,Neu_Score,Neg_Score,Tweets_Ago,Tweet_Text
FoxNews,Wed Oct 17 17:45:00 +0000 2018,0.0,0.0,1.0,0.0,83,.@RepSeanDuffy: “There is so much room for us to reduce spending in the federal government.”… https://t.co/SeYiYId1vh
FoxNews,Wed Oct 17 17:39:47 +0000 2018,0.0,0.0,1.0,0.0,84,"Prince Harry and Meghan Markle, Duchess of Sussex, visit a local farming family in Dubbo, Australia. https://t.co/10a0U63qiz"
FoxNews,Wed Oct 17 17:35:00 +0000 2018,0.0,0.0,1.0,0.0,85,.@RepSeanDuffy: “An investigation is key.” https://t.co/lUicv3SZmU #OutnumberedOT https://t.co/fw2QpFHuqv
FoxNews,Wed Oct 17 17:31:22 +0000 2018,0.0,0.0,1.0,0.0,86,"Prince Harry and Meghan Markle, Duchess of Sussex, are embraced upon their arrival in Dubbo, Australia. https://t.co/jdGOG9IfFv"
FoxNews,Wed Oct 17 17:18:46 +0000 2018,0.0,0.0,1.0,0.0,87,.@POTUS: “Our military’s in the process of being fixed.” https://t.co/oX1btZv7qZ https://t.co/OX8hil5Rkt
FoxNews,Wed Oct 17 17:17:34 +0000 2018,-0.2732,0.0,0.905,0.095,88,.@POTUS: “I’m going to ask each of you to come back with a 5 percent budget cut from your various departments…I’m s… https://t.co/lZ2eQNuhf5
FoxNews,Wed Oct 17 17:15:00 +0000 2018,0.25,0.168,0.714,0.117,89,"Waffle House sends mobile truck to Panama City, gives free food to Hurricane Michael victims https://t.co/EFh31VX0J2"
FoxNews,Wed Oct 17 17:05:28 +0000 2018,-0.6486,0.0,0.675,0.325,90,"Missing Michigan girl found in semi-truck in Kentucky, man arrested, cops say https://t.co/dWsWsvKLQx"
FoxNews,Wed Oct 17 16:58:45 +0000 2018,0.296,0.155,0.845,0.0,91,"'Someone Has to Start Hitting Back': Conservative, Pro-Trump Comedians Launching 'Deplorables Tour' https://t.co/ma1idFLjko"
FoxNews,Wed Oct 17 16:54:22 +0000 2018,-0.2732,0.0,0.877,0.123,92,Trump to ask Cabinet secretaries to cut spending by 5 percent for fiscal year 2020 https://t.co/tc83jdXVg7 https://t.co/oKMLZ12T0R
FoxNews,Wed Oct 17 16:47:13 +0000 2018,0.0,0.0,1.0,0.0,93,"Trump: US seeking audio, video related to Khashoggi disappearance ‘if it exists’ https://t.co/U7zcFXQexf"
FoxNews,Wed Oct 17 16:45:09 +0000 2018,0.0,0.0,1.0,0.0,94,Jon Bon Jovi to headline two Norwegian cruises https://t.co/7zge9CWFLJ
FoxNews,Wed Oct 17 16:41:00 +0000 2018,0.34,0.118,0.882,0.0,95,"Separated by a security window, young visitors and a polar bear watch each other at the zoo in Gelsenkirchen, Germa… https://t.co/OmpX9iDX6S"
FoxNews,Wed Oct 17 16:36:00 +0000 2018,0.0,0.0,1.0,0.0,96,Nearly 50-pound ‘aggressive’ snapping turtle found in Virginia yard https://t.co/bjTGH7n5Bu
FoxNews,Wed Oct 17 16:28:53 +0000 2018,0.2057,0.102,0.898,0.0,97,".@KatiePavlich: ""Robert Mueller has to show that this wasn't a politically biased investigation, they did things fa… https://t.co/aGNelESkHG"
FoxNews,Wed Oct 17 16:22:18 +0000 2018,0.2235,0.146,0.854,0.0,98,"Honduras migrant caravan on the move despite warnings from #Trump, governments https://t.co/jbAJKbZQcZ"
FoxNews,Wed Oct 17 16:19:31 +0000 2018,-0.7096,0.0,0.734,0.266,99,".@MelissaAFrancis on Khashoggi: ""At this point, there is no way to ignore what happened. There is no way to stand b… https://t.co/bH8kuVSFq5"
FoxNews,Wed Oct 17 16:12:46 +0000 2018,-0.7003,0.0,0.734,0.266,100,"Heartbreaking video shows some of the devastation Hurricane Michael brought to Mexico Beach, Florida. The storm has… https://t.co/SoneHgU9ky"
nytimes,Thu Oct 18 00:25:01 +0000 2018,0.34,0.107,0.893,0.0,1,"Donald McGahn II, who on Wednesday left his role as White House counsel, had played a pivotal role in pushing throu… https://t.co/SdBnBzXwzD"
nytimes,Thu Oct 18 00:16:24 +0000 2018,0.5859,0.194,0.806,0.0,2,“I’m sure it was like bar life in a thousand other towns going on simultaneously. There was that one club where you… https://t.co/nNSZbLZvPt
nytimes,Thu Oct 18 00:12:11 +0000 2018,0.4404,0.112,0.888,0.0,3,The closing of the Stone Pony in 1998 had some wondering if it would be for good. But Domenic Santana saw an opport… https://t.co/A1bmYDRiTJ
nytimes,Thu Oct 18 00:09:41 +0000 2018,0.0,0.0,1.0,0.0,4,"Steven Nasar, of nearby Deal, New Jersey, bought the Stone Pony in bankruptcy court and reopened it a year later.… https://t.co/p8yan67cGl"
nytimes,Thu Oct 18 00:06:23 +0000 2018,-0.743,0.0,0.672,0.328,5,"Liability lawsuits forced Jack Roig and Butch Pielka to close the Stone Pony in September 1991. ""One lawsuit was be… https://t.co/aMPHq4irGK"
nytimes,Wed Oct 17 23:59:04 +0000 2018,0.765,0.297,0.703,0.0,6,"""It was just a local, friendly, convenient place that had a good feeling to it, and I suppose at that time it kept… https://t.co/xT4YhXkKv6"
nytimes,Wed Oct 17 23:53:20 +0000 2018,0.0,0.0,1.0,0.0,7,"""The local bands were the ones that kept the place going. We were able to open seven nights a week with music."" —Ja… https://t.co/Wmaf3HJwxw"
nytimes,Wed Oct 17 23:50:58 +0000 2018,0.0,0.0,1.0,0.0,8,"After many Sunday nights, and then Tuesday nights, and then Thursday nights, Stevie Van Zandt and Southside Johnny… https://t.co/jAG6xNLIzH"
nytimes,Wed Oct 17 23:45:43 +0000 2018,0.0,0.0,1.0,0.0,9,"""I strolled up to this closed spot, the Magic Touch. It was the future Pony,"" Jack Roig said. ""I looked in the door… https://t.co/BMhE00qdqq"
nytimes,Wed Oct 17 23:39:40 +0000 2018,0.0,0.0,1.0,0.0,10,RT @nytmike: NEW: McGahn officially out as White House counsel. Had goodbye meeting with Trump today. W/@maggienyt https://t.co/jty0Ydc601
nytimes,Wed Oct 17 23:37:20 +0000 2018,-0.5106,0.0,0.845,0.155,11,Asbury Park was only a few years removed from the race riots of 1970 when the Stone Pony opened… https://t.co/DDikXrRCC2
nytimes,Wed Oct 17 23:32:47 +0000 2018,-0.4588,0.0,0.875,0.125,12,"Since it opened in 1974, the Stone Pony has been the beating heart of Asbury Park, a beacon for musicians and fans… https://t.co/GT4C1ZbZYq"
nytimes,Wed Oct 17 23:30:12 +0000 2018,0.4019,0.119,0.881,0.0,13,How a legendary club rode the ups and downs of the Jersey Shore's most rockin' town. With a bit of help from… https://t.co/lGeNcowE2z
nytimes,Wed Oct 17 23:25:03 +0000 2018,-0.3818,0.085,0.708,0.208,14,Treasury secretary Steven Mnuchin warned China against weakening its currency and suggested that any trade deal bet… https://t.co/cUN77aEiSu
nytimes,Wed Oct 17 23:10:02 +0000 2018,0.0,0.0,1.0,0.0,15,The wreckage at Florida's Tyndall Air Force Base shows how climate change may be putting billions of dollars worth… https://t.co/KI6ER678dU
nytimes,Wed Oct 17 22:55:02 +0000 2018,-0.4588,0.0,0.85,0.15,16,"A former minister can barely force himself out of bed. A young professional chokes with emotion, trying to explain… https://t.co/16T4gC3LyS"
nytimes,Wed Oct 17 22:41:07 +0000 2018,0.0,0.0,1.0,0.0,17,"In Opinion

Op-Ed contributor Alondra Nelson writes, ""To be Native American is to be a member of a tribal community… https://t.co/fugy2prpOZ"
nytimes,Wed Oct 17 22:31:15 +0000 2018,0.0,0.0,1.0,0.0,18,Evening Briefing: Here's what you need to know at the end of the day https://t.co/5AOwQFF0vP
nytimes,Wed Oct 17 22:25:06 +0000 2018,0.0,0.0,1.0,0.0,19,The key to roasting all kinds of vegetables is to know the right temperature for cooking them… https://t.co/Qe6FzrKok4
nytimes,Wed Oct 17 22:10:05 +0000 2018,0.6808,0.292,0.708,0.0,20,Netflix surprised Wall Street with huge gains in subscribers in the third quarter. Here's what those results mean. https://t.co/fYPv9dDAgD
nytimes,Thu Oct 18 00:25:01 +0000 2018,0.34,0.107,0.893,0.0,21,"Donald McGahn II, who on Wednesday left his role as White House counsel, had played a pivotal role in pushing throu… https://t.co/SdBnBzXwzD"
nytimes,Thu Oct 18 00:16:24 +0000 2018,0.5859,0.194,0.806,0.0,22,“I’m sure it was like bar life in a thousand other towns going on simultaneously. There was that one club where you… https://t.co/nNSZbLZvPt
nytimes,Thu Oct 18 00:12:11 +0000 2018,0.4404,0.112,0.888,0.0,23,The closing of the Stone Pony in 1998 had some wondering if it would be for good. But Domenic Santana saw an opport… https://t.co/A1bmYDRiTJ
nytimes,Thu Oct 18 00:09:41 +0000 2018,0.0,0.0,1.0,0.0,24,"Steven Nasar, of nearby Deal, New Jersey, bought the Stone Pony in bankruptcy court and reopened it a year later.… https://t.co/p8yan67cGl"
nytimes,Thu Oct 18 00:06:23 +0000 2018,-0.743,0.0,0.672,0.328,25,"Liability lawsuits forced Jack Roig and Butch Pielka to close the Stone Pony in September 1991. ""One lawsuit was be… https://t.co/aMPHq4irGK"
nytimes,Wed Oct 17 23:59:04 +0000 2018,0.765,0.297,0.703,0.0,26,"""It was just a local, friendly, convenient place that had a good feeling to it, and I suppose at that time it kept… https://t.co/xT4YhXkKv6"
nytimes,Wed Oct 17 23:53:20 +0000 2018,0.0,0.0,1.0,0.0,27,"""The local bands were the ones that kept the place going. We were able to open seven nights a week with music."" —Ja… https://t.co/Wmaf3HJwxw"
nytimes,Wed Oct 17 23:50:58 +0000 2018,0.0,0.0,1.0,0.0,28,"After many Sunday nights, and then Tuesday nights, and then Thursday nights, Stevie Van Zandt and Southside Johnny… https://t.co/jAG6xNLIzH"
nytimes,Wed Oct 17 23:45:43 +0000 2018,0.0,0.0,1.0,0.0,29,"""I strolled up to this closed spot, the Magic Touch. It was the future Pony,"" Jack Roig said. ""I looked in the door… https://t.co/BMhE00qdqq"
nytimes,Wed Oct 17 23:39:40 +0000 2018,0.0,0.0,1.0,0.0,30,RT @nytmike: NEW: McGahn officially out as White House counsel. Had goodbye meeting with Trump today. W/@maggienyt https://t.co/jty0Ydc601
nytimes,Wed Oct 17 23:37:20 +0000 2018,-0.5106,0.0,0.845,0.155,31,Asbury Park was only a few years removed from the race riots of 1970 when the Stone Pony opened… https://t.co/DDikXrRCC2
nytimes,Wed Oct 17 23:32:47 +0000 2018,-0.4588,0.0,0.875,0.125,32,"Since it opened in 1974, the Stone Pony has been the beating heart of Asbury Park, a beacon for musicians and fans… https://t.co/GT4C1ZbZYq"
nytimes,Wed Oct 17 23:30:12 +0000 2018,0.4019,0.119,0.881,0.0,33,How a legendary club rode the ups and downs of the Jersey Shore's most rockin' town. With a bit of help from… https://t.co/lGeNcowE2z
nytimes,Wed Oct 17 23:25:03 +0000 2018,-0.3818,0.085,0.708,0.208,34,Treasury secretary Steven Mnuchin warned China against weakening its currency and suggested that any trade deal bet… https://t.co/cUN77aEiSu
nytimes,Wed Oct 17 23:10:02 +0000 2018,0.0,0.0,1.0,0.0,35,The wreckage at Florida's Tyndall Air Force Base shows how climate change may be putting billions of dollars worth… https://t.co/KI6ER678dU
nytimes,Wed Oct 17 22:55:02 +0000 2018,-0.4588,0.0,0.85,0.15,36,"A former minister can barely force himself out of bed. A young professional chokes with emotion, trying to explain… https://t.co/16T4gC3LyS"
nytimes,Wed Oct 17 22:41:07 +0000 2018,0.0,0.0,1.0,0.0,37,"In Opinion

Op-Ed contributor Alondra Nelson writes, ""To be Native American is to be a member of a tribal community… https://t.co/fugy2prpOZ"
nytimes,Wed Oct 17 22:31:15 +0000 2018,0.0,0.0,1.0,0.0,38,Evening Briefing: Here's what you need to know at the end of the day https://t.co/5AOwQFF0vP
nytimes,Wed Oct 17 22:25:06 +0000 2018,0.0,0.0,1.0,0.0,39,The key to roasting all kinds of vegetables is to know the right temperature for cooking them… https://t.co/Qe6FzrKok4
nytimes,Wed Oct 17 22:10:05 +0000 2018,0.6808,0.292,0.708,0.0,40,Netflix surprised Wall Street with huge gains in subscribers in the third quarter. Here's what those results mean. https://t.co/fYPv9dDAgD
nytimes,Wed Oct 17 21:55:05 +0000 2018,-0.765,0.048,0.699,0.254,41,"“I could’ve killed you,"" a police officer told 2 boys with a BB gun in Columbus, Ohio. “I want you to think about t… https://t.co/4CmF0QEOqB"
nytimes,Wed Oct 17 21:40:06 +0000 2018,0.0,0.0,1.0,0.0,42,"""Nathan for You"" is done, the Beastie Boys wrote a book and ""The Real World"" is coming back (on Facebook Watch): He… https://t.co/1UZzEiMIZj"
nytimes,Wed Oct 17 21:26:57 +0000 2018,-0.6124,0.0,0.818,0.182,43,"More than 200,000 voters live in counties devastated by Hurricane Michael. Now, with Election Day just weeks away,… https://t.co/k6DdZSd1Cu"
nytimes,Wed Oct 17 21:10:02 +0000 2018,0.4086,0.206,0.687,0.107,44,Has anyone ever worked so hard to make us laugh as Melissa McCarthy? https://t.co/XVKpPUjvvy
nytimes,Wed Oct 17 20:55:04 +0000 2018,0.2732,0.188,0.711,0.1,45,"RT @andrewrchow: The NYT accidentally let me, @amandahess and @joncaramanica write 3000 words about Terrace House. please nobody alert them…"
nytimes,Wed Oct 17 20:41:03 +0000 2018,-0.926,0.0,0.557,0.443,46,The parents who lost 4 daughters and 3 sons-in-law in the horrific limo crash are besieged by the worst kind of to-… https://t.co/qWs2emvw60
nytimes,Wed Oct 17 20:25:08 +0000 2018,-0.7184,0.0,0.778,0.222,47,"RT @Max_Fisher: They asked me to write on why Khashoggi's death provoked a backlash to Saudi Arabia, when so many past transgressions did n…"
nytimes,Wed Oct 17 20:10:08 +0000 2018,-0.4767,0.091,0.66,0.249,48,The federal authorities arrested a U.S. Treasury Department official and charged her with illegally showing a journ… https://t.co/vdrpBgKNMV
nytimes,Wed Oct 17 19:55:05 +0000 2018,-0.4588,0.0,0.87,0.13,49,"When ""Halloween"" was released in October 1978, The Times didn’t review it. But it wasn’t out of snobbery. Here's ou… https://t.co/UbPxdfwL6p"
nytimes,Wed Oct 17 19:40:06 +0000 2018,-0.5574,0.048,0.789,0.162,50,"""Our definitions matter to us.” The anger so many Native Americans feel about Elizabeth Warren's DNA test is about… https://t.co/fD4YjXGqZA"
nytimes,Wed Oct 17 19:26:25 +0000 2018,0.0,0.0,1.0,0.0,51,"Today, Canada legalized recreational cannabis use. Catherine Porter is live at a pot lounge with a look at the fest… https://t.co/S6LTd7TACY"
nytimes,Wed Oct 17 19:25:01 +0000 2018,0.0,0.0,1.0,0.0,52,"RT @EnnisNYT: In past year @craignewmark has given $50 million to philanthropic efforts involving media, mostly in NYC. He talks to @DavidS…"
nytimes,Wed Oct 17 19:10:07 +0000 2018,-0.0258,0.057,0.881,0.062,53,An Oregon county closed all its libraries when residents didn’t want to raise taxes to pay for them. Now there’s a… https://t.co/MTeLFfIhan
nytimes,Wed Oct 17 18:55:04 +0000 2018,0.0,0.0,1.0,0.0,54,"In Tucson, Arizona, Lea Marquez Peterson — a conservative, Hispanic female candidate — was heralded as a new face f… https://t.co/C6n4jj234q"
nytimes,Wed Oct 17 18:40:09 +0000 2018,-0.128,0.0,0.93,0.07,55,"Mike Pompeo has spent years crafting an image as a tough straight-talker. But his trip to Saudi Arabia, where he sa… https://t.co/U96VDHUASc"
nytimes,Wed Oct 17 18:27:21 +0000 2018,-0.34,0.0,0.882,0.118,56,The New York Times has confirmed independently that at least 4 suspects identified by Turkey in the disappearance o… https://t.co/4UA8PNNCBd
nytimes,Wed Oct 17 18:24:05 +0000 2018,0.0,0.0,1.0,0.0,57,"15 days after Jamal Khashoggi entered the Saudi consulate in Istanbul and was never seen coming out, the Saudis hav… https://t.co/lTfwSe6bXi"
nytimes,Wed Oct 17 18:10:07 +0000 2018,-0.4019,0.0,0.881,0.119,58,"""It is 2018 and my father is still talking,"" said Lenny Bruce's daughter, Kitty Bruce. ""The fights are different, b… https://t.co/60M1tccixp"
nytimes,Wed Oct 17 17:55:05 +0000 2018,-0.7906,0.0,0.667,0.333,59,"India's Minister of External Affairs, M. J. Akbar, says he is resigning to fight sexual harassment allegations made… https://t.co/BkvIi4MGpf"
nytimes,Wed Oct 17 17:40:05 +0000 2018,0.296,0.104,0.896,0.0,60,"In tight House races, Democrats raised 3 times as much from small donors as Republicans did, helping fuel their mid… https://t.co/iuxwh3aGVq"
nytimes,Wed Oct 17 17:25:07 +0000 2018,-0.4404,0.0,0.861,0.139,61,"As Brazilians prepare for the second round of the most polarized election in their recent history, animosity betwee… https://t.co/FszuhGcipD"
nytimes,Wed Oct 17 17:10:04 +0000 2018,0.4404,0.146,0.854,0.0,62,"Canadians wondering what to expect from marijuana legalization can take a peek at California, where an energetic le… https://t.co/TOGYvUKKa8"
nytimes,Wed Oct 17 17:06:52 +0000 2018,0.0,0.0,1.0,0.0,63,"Now, only dried cannabis, oils and seeds are on sale in Canada. But the industry is dreaming up a future that will… https://t.co/AE2uxPnzP4"
nytimes,Wed Oct 17 17:02:31 +0000 2018,0.296,0.104,0.896,0.0,64,It's not just consumers who will be impacted by marijuana legalization in Canada. Companies are clamoring to join w… https://t.co/PNSXwz2arO
nytimes,Wed Oct 17 16:59:17 +0000 2018,0.2593,0.089,0.911,0.0,65,So what does legalization mean? Where will marijuana be sold? What’s the legal age for use? And what will happen at… https://t.co/O5GnUqm0uw
nytimes,Wed Oct 17 16:45:03 +0000 2018,0.0,0.0,1.0,0.0,66,Men and women aren’t wildly different in their fantasy lives but people who identify as either Republican or Democr… https://t.co/eVGErozgwI
nytimes,Wed Oct 17 16:30:13 +0000 2018,0.296,0.099,0.901,0.0,67,"RT @AndrewDasNYT: ‘It’s just such a minuscule percentage. The shares mean nothing to Kroenke, and yet they mean everything to us.’ https://…"
nytimes,Wed Oct 17 16:15:07 +0000 2018,0.5423,0.209,0.791,0.0,68,Istanbul is installing “reverse vending machines” at metro stations that allow passengers to add credit to their su… https://t.co/8OVgslRRrt
nytimes,Wed Oct 17 16:09:04 +0000 2018,0.5719,0.19,0.81,0.0,69,"He played the biggest heart on “Sesame Street” for nearly 50 years. Now the original Big Bird, Caroll Spinney, is r… https://t.co/MxaREfEsuj"
nytimes,Wed Oct 17 16:00:10 +0000 2018,0.6901,0.231,0.769,0.0,70,"""It was unsettling and raw and fitfully funny. But it also felt more like 'Roseanne' than last spring’s revival did… https://t.co/Zlp9Gz1Fko"
nytimes,Wed Oct 17 15:52:04 +0000 2018,-0.3818,0.119,0.667,0.215,71,"RT @nytimesbusiness: Craig Newmark built Craiglist, which is often accused of destroying newspapers. Now he is trying to save journalism. h…"
nytimes,Wed Oct 17 15:50:08 +0000 2018,0.2732,0.11,0.89,0.0,72,The federal student loan forgiveness program for public servants is such a quagmire that Congress set up a separate… https://t.co/hRjPjKQKos
nytimes,Wed Oct 17 15:36:52 +0000 2018,-0.5574,0.0,0.806,0.194,73,"Breaking News: Audio confirms Jamal Khashoggi was tortured and dismembered, a Turkish official said, revealing grue… https://t.co/QE5XeUtIKx"
nytimes,Wed Oct 17 15:30:09 +0000 2018,0.5106,0.163,0.837,0.0,74,"In Opinion

Ted Widmer, a distinguished lecturer at the Macaulay Honors College at CUNY, writes, ""In 1968, 2 black… https://t.co/TCzsqfaay5"
nytimes,Wed Oct 17 15:22:03 +0000 2018,0.802,0.301,0.699,0.0,75,"RT @tmagazine: Perhaps our best contemporary photographer, Carrie Mae Weems creates work that insists on the worth of black women — both in…"
nytimes,Wed Oct 17 15:15:07 +0000 2018,-0.5423,0.0,0.609,0.391,76,"Astrology is hard, even if it's fake https://t.co/Pdb9R8UfpA https://t.co/XTfZsKWAT5"
nytimes,Wed Oct 17 15:08:06 +0000 2018,0.0,0.0,1.0,0.0,77,"RT @nytimesbusiness: What is an NPC? NPC means “nonplayable character” or “nonplayer character.” It’s a term, borrowed from the world of vi…"
nytimes,Wed Oct 17 15:00:15 +0000 2018,-0.765,0.0,0.708,0.292,78,"White House officials are worried that the apparent killing of Jamal Khashoggi, and Saudi Arabia's changing account… https://t.co/CrLq67Y25o"
nytimes,Wed Oct 17 14:51:05 +0000 2018,0.0772,0.088,0.837,0.076,79,"RT @NYTSports: They have owned shares in Arsenal for years, sometimes for decades. But now the club is demanding they surrender them. @Rory…"
nytimes,Wed Oct 17 14:41:24 +0000 2018,0.0,0.0,1.0,0.0,80,Breaking News: Canada today became the first major world economy to legalize marijuana. It also plans to make it ea… https://t.co/a6LK8hxEmq
nytimes,Wed Oct 17 14:30:15 +0000 2018,0.6903,0.198,0.802,0.0,81,"""Some things are really obvious, but most issues are pretty complicated, and to be self righteous and believe that… https://t.co/HLaofm2qm4"
nytimes,Wed Oct 17 14:16:01 +0000 2018,0.3818,0.268,0.61,0.122,82,Jair Bolsonaro's campaign promises could have dire consequences for the Amazon. The stakes for the planet are huge. https://t.co/digNcsutcW
nytimes,Wed Oct 17 14:00:09 +0000 2018,0.0,0.0,1.0,0.0,83,A pro-government newspaper in Turkey reported that it had had access to an audio recording of the minutes during wh… https://t.co/qhYwvcvfta
nytimes,Wed Oct 17 13:46:04 +0000 2018,-0.296,0.0,0.872,0.128,84,RT @nytimesbusiness: Small stocks were once insulated from the things that worried investors. Not anymore. https://t.co/0NnhNrHOv4
nytimes,Wed Oct 17 13:45:37 +0000 2018,0.4019,0.119,0.881,0.0,85,"RT @porterthereport: There are lots of weed parties in Canada today, as the country legalized recreational cannabis across the country. I'l…"
nytimes,Wed Oct 17 13:42:02 +0000 2018,0.0,0.0,1.0,0.0,86,President Trump plans to withdraw from a 144-year-old postal treaty that has allowed Chinese companies to ship smal… https://t.co/U7YAjxMctl
nytimes,Wed Oct 17 13:39:22 +0000 2018,0.0,0.0,1.0,0.0,87,RT @NYTnickc: How an iconic rock club rode the ups and downs of one of New Jersey's most storied shore towns: An Oral History of The Stone…
nytimes,Wed Oct 17 13:31:02 +0000 2018,0.5859,0.174,0.826,0.0,88,"The incidence of acne is adult women is rising to ""epidemic proportions,"" doctors say. Beauty companies are rushing… https://t.co/gaQuIOGEfu"
nytimes,Wed Oct 17 13:14:04 +0000 2018,-0.25,0.0,0.818,0.182,89,"Climate change might lead to a beer shortage, scientists say https://t.co/35RHXl9Yw6"
nytimes,Wed Oct 17 13:00:33 +0000 2018,-0.34,0.09,0.75,0.16,90,"RT @nytimesarts: After a half-century of playing Big Bird and Oscar the Grouch, Caroll Spinney is retiring https://t.co/18XDzDZxst"
nytimes,Wed Oct 17 13:00:11 +0000 2018,0.0,0.0,1.0,0.0,91,Morning Briefing: Here's what you need to know to start your day https://t.co/BAu5E5Nk1O
nytimes,Wed Oct 17 12:50:04 +0000 2018,-0.296,0.0,0.909,0.091,92,"There are several ways to ask the question, ""Are tax cuts paying for themselves?"" Based on the data we have right n… https://t.co/wyn8vSLGww"
nytimes,Wed Oct 17 12:42:05 +0000 2018,0.0,0.0,1.0,0.0,93,An explosive device packed with metal fragments detonated at a technical college in the small town of Kerch on the… https://t.co/eM9F601tWj
nytimes,Wed Oct 17 12:31:03 +0000 2018,-0.4767,0.0,0.807,0.193,94,"Over the weekend, Twitter suspended about 1,500 accounts associated with a right-wing trolling campaign.… https://t.co/6TUKVaaum5"
nytimes,Wed Oct 17 12:14:04 +0000 2018,0.4767,0.14,0.86,0.0,95,"The leader of the far-right Proud Boys, whose followers brawled in Manhattan, is a Vice co-founder who revels in ma… https://t.co/aAVaXpbf3j"
nytimes,Wed Oct 17 11:51:08 +0000 2018,0.0,0.0,1.0,0.0,96,Turkey named Maher Mutreb as part of a team of Saudi agents who assassinated Jamal Khashoggi. Photos show that Mr.… https://t.co/7GpeSFLbxi
nytimes,Wed Oct 17 11:40:05 +0000 2018,-0.2732,0.0,0.909,0.091,97,"People in Toronto gathered to watch the ""bud drop"" at the stroke of midnight, as Canada became the first major worl… https://t.co/U6zabIBNH1"
nytimes,Wed Oct 17 11:31:02 +0000 2018,-0.4215,0.0,0.882,0.118,98,"In Opinion

The Editorial Board writes: ""If Saudi Arabia is allowed to get away with some lame story about the appa… https://t.co/RDYF2h5m90"
nytimes,Wed Oct 17 11:16:03 +0000 2018,0.1027,0.113,0.792,0.096,99,"When Democrats lost almost every race in Missouri in 2016, their party decided it needed to do something drastic. B… https://t.co/jqdy3mEmD1"
nytimes,Wed Oct 17 11:00:12 +0000 2018,-0.2755,0.0,0.895,0.105,100,"""One thing he specifically mentioned was he didn't usually like portraits of himself,"" said the artist about Presid… https://t.co/c8nAbgFBXN"
